loss,accuracy,val_loss,val_accuracy
0.03543028607964516,0.9897748231887817,0.07555869221687317,0.9843152761459351
0.035150084644556046,0.9900726079940796,0.06107237562537193,0.9867473840713501
0.035307228565216064,0.9897251725196838,0.06269963085651398,0.9865488409996033
0.03431683033704758,0.9904201030731201,0.06488483399152756,0.9863502979278564
0.03417316451668739,0.9903042912483215,0.06061237305402756,0.986697793006897
0.033217813819646835,0.990287721157074,0.060648441314697266,0.9865984916687012
0.03400101885199547,0.9902546405792236,0.06279236078262329,0.9865488409996033
0.032908327877521515,0.9906020760536194,0.06153504550457001,0.9876904487609863
0.03286245837807655,0.9907510280609131,0.06383395940065384,0.9865488409996033
0.03246704861521721,0.9906186461448669,0.06177899241447449,0.9872934222221375
0.03188948705792427,0.9908006191253662,0.060962192714214325,0.9875912070274353
0.030958589166402817,0.9912804365158081,0.06735308468341827,0.9863502979278564
0.031239289790391922,0.9910488128662109,0.06176699697971344,0.9874919056892395
0.030828295275568962,0.9908502697944641,0.06065582111477852,0.9874919056892395
0.0303482748568058,0.9910653829574585,0.06299291551113129,0.9873926639556885
0.02990736998617649,0.9915286302566528,0.05981801077723503,0.9872934222221375
0.02940390445291996,0.9914293885231018,0.06104734539985657,0.9877400994300842
0.028771042823791504,0.9915617108345032,0.06240998953580856,0.9870948791503906
0.02860269509255886,0.9915782809257507,0.06117752939462662,0.9884350299835205
0.029142318293452263,0.9919092059135437,0.06280834227800369,0.9870948791503906
0.028287457302212715,0.9916940927505493,0.06428516656160355,0.9874919056892395
0.02807505428791046,0.991661012172699,0.0683768093585968,0.9863007068634033
0.027772052213549614,0.9921077489852905,0.06467489153146744,0.9867473840713501
0.027290547266602516,0.9918099045753479,0.07610737532377243,0.9841167330741882
0.026696903631091118,0.9920250177383423,0.06511226296424866,0.9870452284812927
0.02669926919043064,0.9923228621482849,0.062442343682050705,0.9876904487609863
0.026897842064499855,0.9919753670692444,0.06020335480570793,0.9882364869117737
0.025741178542375565,0.9925709962844849,0.061777666211128235,0.9886335730552673
0.026226680725812912,0.9920746684074402,0.06473429501056671,0.9870948791503906
0.02527569979429245,0.992372453212738,0.06255944818258286,0.9880379438400269
0.02513938583433628,0.9924055933952332,0.059480924159288406,0.987938642501831
0.02465059608221054,0.992885410785675,0.06048494577407837,0.987938642501831
0.024354979395866394,0.9925709962844849,0.06445930153131485,0.9881868362426758
0.024495938792824745,0.9924551844596863,0.061506398022174835,0.9887824654579163
0.023995863273739815,0.9927199482917786,0.05955737084150314,0.9882860779762268
0.02333388663828373,0.9929184913635254,0.061094626784324646,0.9882860779762268
0.02374069206416607,0.9927530288696289,0.06299138814210892,0.987938642501831
0.023869210854172707,0.9924717545509338,0.06140022724866867,0.9888817071914673
0.022430721670389175,0.9934148192405701,0.06188922002911568,0.9878889918327332
0.023076554760336876,0.9929681420326233,0.06549543887376785,0.9881371855735779
0.02272438444197178,0.9932494163513184,0.0683031752705574,0.9865488409996033
0.022024894133210182,0.993646502494812,0.06644462049007416,0.987988293170929
0.022080373018980026,0.9932824969291687,0.06395741552114487,0.9884350299835205
0.021756259724497795,0.9932824969291687,0.06235094368457794,0.9882364869117737
0.021796518936753273,0.9935472011566162,0.06658422946929932,0.9881868362426758
0.021414032205939293,0.9931666851043701,0.06782852858304977,0.98783940076828
0.021144313737750053,0.9932659268379211,0.06940465420484543,0.9870452284812927
0.02167162485420704,0.9929681420326233,0.0638296902179718,0.9876408576965332
0.021172454580664635,0.9933652281761169,0.06309393793344498,0.9884350299835205
0.020233966410160065,0.9933486580848694,0.0695018395781517,0.9889810085296631
0.02057788148522377,0.9937126636505127,0.06752049177885056,0.9877897500991821
0.020134150981903076,0.993745744228363,0.06455451250076294,0.98808753490448
0.020826317369937897,0.9935802817344666,0.06635601818561554,0.987988293170929
0.019322913140058517,0.9939112067222595,0.06405264139175415,0.9893284440040588
0.020026694983243942,0.9936299324035645,0.0651070773601532,0.9889810085296631
0.0193769671022892,0.9939939379692078,0.0738552138209343,0.98808753490448
